Hour,Price_per_MWh
390,54.224290557362124
391,50.12715893497936
392,54.24317352448587
393,53.742301881991985
394,51.71123266831999
395,48.48890719043721
396,53.95467948409104
397,47.5084411504694
398,50.33939534797933
399,51.33955761018061
400,51.13776746602758
401,49.844812902963604
402,47.5051402671319
403,55.269461843159085
404,46.560125444746184
405,47.952589226486076
406,46.27600106959319
407,54.07768922467277
408,55.32642445323394
409,55.706656237402576
410,51.445047084170824
411,47.70069129723548
412,46.88029916535082
413,53.956140146577155
414,55.51425695030513
415,50.23443058860937
416,54.41614748250127
417,49.85445249669399
418,52.4855576119423
419,51.79583838616371
420,46.1888895467885
421,51.49634294008191
422,50.918662864851534
423,49.70579568003508
424,52.799870721232956
425,50.8161285696103
426,51.09277472443612
427,51.25150749264055
428,48.823916801129094
429,56.03221160517792
430,54.68428463863632
431,46.112546921456996
432,48.92474872953458
433,54.125015783130074
434,54.95299667240183
435,52.59957594103889
436,53.82795857466871
437,49.878339640906006
438,50.5005420106158
439,47.79270352592145
440,50.44142550438064
441,46.80014669533471
442,51.46392611385071
443,51.20885352172073
444,48.45391792358818
445,50.79175496275481
446,55.593715587713326
447,55.035470206867785
448,52.157260144375215
449,49.84633781966496
450,49.02505362827061
451,46.733224459722926
452,52.07921535821245
453,55.038457692324975
454,54.41340647898769
455,51.96571760225639
456,48.242273259001855
457,55.89608315816514
458,48.782122567280055
459,49.4891439405501
460,55.59654598111834
461,49.09400012831756
462,53.94646346725454
463,47.86697830388776
464,49.63514755054
465,54.958340934578
466,49.37066549412663
467,55.17024520128129
468,51.73819020908231
469,47.763469888704385
470,53.93379663043353
471,50.61349109404391
472,50.35549886849001
473,48.40819703325348
474,49.441171869211104
475,54.59061879531826
476,46.96726627593459
477,51.79021868376605
478,55.951229205707875
479,48.918445435420495
480,56.56500437090847
481,46.99629702815913
482,50.179677442381106
483,47.40056905747742
484,54.70079416658585
485,49.85350540941659
486,49.026635451520725
487,50.8792994206912
488,49.6524715573743
489,50.17056587895068
490,51.80464710844732
491,50.35163065028631
492,49.153003480053165
493,55.139564790512225
494,52.416242079604594
495,49.62888318180079
496,54.10984299810532
497,52.89571769484557
498,47.9938451312761
499,48.15563064483681
500,51.92151737785393
501,56.03319452088955
502,52.238356252967876
503,54.07657026510402
504,49.69814063597521
505,50.944506379389864
506,48.69719393355955
507,52.156590927751715
508,55.93097794686062
509,50.61850864702865
510,47.24446544034157
511,54.32172705052572
512,48.93454807939722
513,53.08594868253869
514,48.27394875501061
515,53.25017806931707
516,50.81914294511256
517,48.71828388280528
518,51.17336053897907
519,50.23224884564766
520,48.02792387805273
521,53.90502420916498
522,54.55966189127188
523,53.67547699265612
524,52.35020054168621
525,50.79033789773137
526,51.87965821474328
527,48.55007475358481
528,56.538875798149334
529,51.45153615069721
530,51.6023118576676
531,55.63982803306797
532,51.62976749780337
533,50.456228018651665
534,57.166106719639274
535,54.8364584072101
536,56.815463319611496
537,55.537010944445825
538,48.83553035892689
539,53.01535918925166
540,52.05181282835813
541,49.835984742373675
542,56.414839636455895
543,50.35025019067432
544,51.949371326997436
545,51.64089668680839
546,55.555911333158924
547,57.463969855988914
548,51.75457271905489
549,50.07007379261557
550,52.370929164703355
551,50.36915594763689
552,54.19762693154136
553,57.46622859055881
554,56.51132128958995
555,52.600159265062594
556,49.07465639690304
557,51.76854867085433
558,55.11208804430741
559,51.86929202164146
560,56.44718612968751
561,56.43234889839226
562,50.848239460385905
563,49.29924051268434
564,54.67433390290944
565,57.754525820291335
566,54.77039381951479
567,56.56597670020784
568,52.87353535011938
569,48.850786796779516
570,55.18023007927674
571,52.52260298480342
572,49.42837232471185
573,48.47676938600053
574,54.11173161624834
575,52.45389216714968
576,50.00348273427228
577,51.86237710831957
578,52.47734108395056
579,50.88580959625217
580,52.108170056829735
581,48.99641683543272
582,53.0430898240312
583,50.52513297069455
584,49.813858888442354
585,56.20806852966051
586,57.525762641688594
587,58.115430624228274
588,51.63579495731605
589,52.99159284513059
590,50.550324236862885
591,54.48607702956262
592,50.22734501370241
593,52.67259073551525
594,48.833466567127736
595,55.72221109396456
596,48.39652582169228
597,51.72827747979684
598,52.8633233946246
599,52.909536743558405
600,55.991651134276424
601,55.635251385729205
602,56.800898891435004
603,52.25521464824883
604,55.56901003989553
605,50.596580377565274
606,56.9456400908846
607,50.3916769152359
608,53.01048971880447
609,55.536806776835476
610,51.527679859747636
611,54.2941336279341
612,56.963190843001136
613,52.78885441688644
614,52.73219964624343
615,50.26122556023329
616,51.79934044071372
617,50.723824309021424
618,56.92990660076816
619,56.09708583544867
620,48.91099784302395
621,52.34260859503651
622,57.59811131175168
623,57.166978053757155
624,55.00713855697947
625,50.878718184831094
626,57.88972081796264
627,58.399399269537
628,54.08853217201844
629,54.701483886527264
630,49.51469623134119
631,54.78448621027253
632,51.0179080711574
633,51.50951382418834
634,51.25997610831561
635,55.43640137593114
636,58.602575064980144
637,54.18402098195072
638,54.557314850777246
639,57.96206072177338
640,53.10746064949221
641,57.355043851141616
642,49.15194697116176
643,52.39888965150305
644,58.35838803886031
645,57.97087958114582
646,51.34256262546733
647,58.77019014133341
648,58.836847287487686
649,49.17648047038065
650,57.70382320334038
651,49.22641959292724
652,57.335552748767874
653,55.73723582054339
654,51.4555534845074
655,54.118737917602665
656,51.384675558013406
657,53.552059186618344
658,57.803605415023405
659,50.18622435557755
660,54.68175959022763
661,51.67579473778778
662,55.04966510496612
663,58.14194571784023
664,58.179773214607074
665,54.36310116613857
666,51.218883328435815
667,52.08661249872337
668,55.98075778337225
669,57.33141009275802
670,55.95542490919699
671,56.35511622610779
672,49.45500417378692
673,57.882071590321665
674,54.74611339350984
675,56.53123193360719
676,50.07990240023785
677,59.08639931069397
678,55.08893581787618
679,51.45066215764429
680,57.392172210967956
681,58.158614616720506
682,52.50707825287925
683,51.36133921065483
684,50.06843770633344
685,59.15737594993425
686,53.31535205854085
687,58.19825738001347
688,53.848611749293255
689,53.890504799877476
690,53.492769352188965
691,50.00798152503893
692,56.96626167157535
693,56.707620277138204
694,55.72361561100147
695,54.70222462967343
696,58.24857901379799
697,58.43496316360507
698,53.023136132470675
699,57.00978148475074
700,58.22554803604981
701,56.96935822489234
702,56.842090805954314
703,51.34638280277033
704,56.02331800618516
705,50.80770291583893
706,55.7765822455116
707,53.28088699629546
708,53.70303227212305
709,58.1634731294848
710,57.65334624444786
711,56.16480891473543
712,50.80055765371099
713,51.32116187141054
714,52.360455778307134
715,56.534936538626816
716,54.0073427006652
717,55.63885161718242
718,50.48624666850306
719,54.585166345665854
720,55.323254975849345
721,56.19920015943464
722,56.24067328800359
723,57.01039845255047
724,59.316527089705865
725,58.97887252172286
726,58.6581511588272
727,50.715952576606036
728,51.59547345536479
729,58.13853628760578
730,56.054868293646976
731,58.075865148806294
732,52.95317449685599
733,52.301142786173514
734,59.19381311953048
735,51.89222438573421
736,56.582454236790426
737,50.153584019999315
738,55.62093618084598
739,57.052003271331465
740,54.41101469538495
741,57.93612329528582
742,56.83308322675924
743,59.74495006601934
744,56.619708783415795
745,51.77456350061086
746,50.317097516952906
747,56.56571216480815
748,52.584905582537104
749,56.11383196460643
750,57.80591129686536
751,55.30969863642783
752,50.84751754044066
753,56.604024744165415
754,56.4870237778237
755,51.59570561415415
756,50.77211623158992
757,59.05133811459527
758,56.874929095921274
759,58.64073891716132
760,54.46684083461164
761,55.811116966640625
762,51.75310009926377
763,52.92997921835886
764,53.75086416698947
765,58.64588700962038
766,50.9400817905556
767,60.13443888116752
768,52.28284603512981
769,52.35070666933423
770,59.29477091109679
771,53.81228922732689
772,51.2176210200986
773,56.65112240203766
774,58.30551572478525
775,56.85445846674014
776,51.41335588920296
777,59.97267984591576
778,57.56109105857185
779,59.14285330199561
780,51.277361682744335
781,53.20183558849058
782,53.9651404457003
783,60.30174223654606
784,52.002287812237604
785,56.63356586268675
786,56.73219314380904
787,57.820904356339845
788,57.75333278570392
789,60.49843867584413
790,58.636136369203754
791,51.74996214372704
792,55.57422590373053
793,57.971569727303624
794,55.23777021670827
795,52.46710611250806
796,53.124723646209084
797,55.153753339675134
798,51.254742575976536
799,56.30098497383391
800,57.26735093521574
801,55.87252292920656
802,57.83116449322783
803,54.72306085646615
804,56.99734679629615
805,54.25692641022142
806,59.702587739409005
807,59.281899113241806
808,55.440366932575444
809,54.769148727093224
810,60.51358133971
811,58.452303458858125
812,52.33745295046534
813,52.49405025512067
814,58.45024998371014
815,57.86276562558716
816,58.871504889793115
817,51.41665811238241
818,59.84635458444778
819,55.064226667719566
820,59.15407444932715
821,56.37168142316691
822,55.25807565530028
823,51.57944338829787
824,56.92227586191669
825,55.4060309612266
826,53.46506727823369
827,54.74901188760881
828,55.11873144792739
829,51.54703388777174
830,56.40196907047734
831,51.75440658383419
832,56.912626888644404
833,52.68324232405273
834,58.03385765800391
835,54.92538129460563
836,56.68498423758079
837,51.42625028578981
838,51.89146604515725
839,60.10824706671799
840,51.58736106879646
841,60.78356022207568
842,56.14492684752831
843,57.054694114126335
844,59.43719762511245
845,57.32818884257354
846,60.292449814424295
847,60.45693328338365
848,55.474059189496465
849,57.85009503241598
850,56.70666585759439
851,58.08617645050159
852,56.35719459291679
853,52.316640036233586
854,57.54219293336632
855,61.1795125287905
856,57.53474373488176
857,60.16936543993513
858,59.36730519974047
859,57.12772776493713
860,54.87141022255433
861,54.60272621608218
862,53.68256296448688
863,55.41219143352205
864,58.511209801684174
865,56.50441423339618
866,60.579137572572435
867,55.786756952858674
868,55.981841945826204
869,53.45545498589234
870,58.96940700926185
871,59.58059269488174
872,59.098202787426175
873,60.30733045245252
874,61.15803864831294
875,54.2867287695442
876,56.36022077288928
877,60.485044476363
878,56.36540402106504
879,58.81899588460317
880,54.097541536493736
881,53.444267437300965
882,57.21667183910803
883,59.86330443967499
884,56.002555757776726
885,61.832270092731704
886,52.28053763900326
887,60.03352493760835
888,56.080345867099936
889,52.917466252265605
890,53.77002893664755
891,58.30408865270076
892,60.888493508258954
893,53.66477410388509
894,52.91690230248151
895,58.7091539216677
896,54.0644215146157
897,54.805075552658664
898,55.60730193784138
899,58.30054054338082
900,60.68287770996712
901,56.231042490472205
902,57.74304119225215
903,55.71393881430491
904,52.15713710529433
905,52.889384577390466
906,52.49975497873835
907,56.93747883993248
908,55.66902509848052
909,60.2358578473975
910,58.24832244213841
911,58.78533848780504
912,58.76627097527072
913,55.79152723002748
914,54.20609976375299
915,55.73171368778846
916,58.95479501431478
917,61.1263575252337
918,58.32159963999136
919,57.99025446104796
920,53.80507984932511
921,53.39073039415694
922,61.10022892385225
923,53.71392495639605
924,58.42413237205639
925,58.089322157805654
926,62.25209608385492
927,55.95792176095313
928,62.233314851015024
929,52.502891823981436
930,59.119859814357945
931,57.35602846757865
932,56.481005072407726
933,60.198859548267066
934,60.270436239121224
935,55.753833946500436
936,62.12908909646892
937,59.102860162183795
938,59.960552629918055
939,56.17890536944259
940,61.51414098561369
941,57.80994220854588
942,54.27291697357234
943,61.73375528043704
944,55.509847925167385
945,62.16075754296705
946,58.864404166417906
947,54.8875007437002
948,58.47432280769065
949,54.96606885143288
950,58.34454854620768
951,60.1747611143307
952,59.17987427902678
953,59.78361069236574
954,55.517871825430184
955,52.80606097457032
956,57.616839538529725
957,61.03841940111725
958,59.64429069231987
959,57.97971163577053
960,58.44081170801342
961,57.776442378259716
962,57.41632708858904
963,62.25040322121892
964,55.55969932283166
965,55.01330856394738
966,56.48191485537582
967,60.029798600752684
968,56.6066376497579
969,56.22029802148742
970,56.324583631440575
971,53.825717876429195
972,62.03898415481376
973,56.23255583355531
974,60.511670215542466
975,54.22803950619845
976,56.05687084373445
977,54.41009428012252
978,56.677893005085465
979,60.439977212485104
980,59.43904615068727
981,59.79753771610174
982,60.97696965798504
983,54.9961553397926
984,60.25956770662327
985,62.29127686352785
986,54.650608289369615
987,59.14499519982559
988,60.68512206198974
989,59.74350702194882
990,56.33327935833739
991,54.85855155417084
992,55.914713421900004
993,58.48435825697557
994,59.795732271248625
995,61.517281016305006
996,57.988851685791474
997,57.59217991365704
998,58.933822117918254
999,58.984615274339
1000,54.4699711725297
1001,57.297081530158984
1002,58.854145421512996
1003,53.215824143599434
1004,59.10993904812808
1005,59.64623437708708
1006,53.440897639781184
1007,60.81083947524198
1008,58.953517824023606
1009,58.66502233947172
1010,61.02032918142082
1011,56.1745484670147
1012,61.25506140074939
1013,55.65844543501318
1014,58.05052170814098
1015,60.45175530517548
1016,57.67252217542691
1017,61.21901518384345
1018,62.12805708127095
1019,54.932043735227076
1020,61.19626735265056
1021,58.5367872867854
1022,57.99157119181448
1023,58.17901453825848
1024,57.98538026483778
1025,62.23806960154875
1026,60.86523108082852
1027,55.228486058840055
1028,57.33831800203449
1029,63.30839349933406
1030,55.51020702019356
1031,61.33686879075425
1032,59.79648518127064
1033,57.22054229859046
1034,56.44479514427022
1035,53.87667510914918
1036,58.974589897886304
1037,62.62875422792149
1038,55.46904507361068
1039,58.92600538961095
1040,59.70667540937681
1041,60.66350585327086
1042,60.188991146378356
1043,56.447739282436004
1044,57.32994224726246
1045,63.53304796559365
1046,63.28608809862775
1047,60.43694197525764
1048,55.57737746287676
1049,58.69504572471375
1050,55.81798380320434
1051,54.83453789826483
1052,59.53634893731967
1053,56.851967311879136
1054,60.113573688597626
1055,62.7557723898419
1056,55.776986386513045
1057,59.48297449599369
1058,58.19956977851275
1059,56.04912755103836
1060,62.58282166859603
1061,63.25095395305846
1062,55.996814801057255
1063,56.54239792103871
1064,60.501597412432616
1065,54.00944286368726
1066,56.799509811105075
1067,54.71510852172086
1068,62.92502362923178
1069,58.811932292674655
1070,53.9464838587017
1071,54.511636516049414
1072,57.92003404161416
1073,58.72028884489349
1074,58.22830495589838
1075,59.96505838522131
1076,63.04690850580925
1077,54.04768415565252
1078,58.14976962764609
1079,60.988401731456285
1080,60.514261833171474
1081,62.235613715305064
1082,61.1056328755032
1083,61.10020265329162
1084,61.878919310355556
1085,54.70248765921556
1086,59.555077695732834
1087,55.31230086587194
1088,55.429798782637214
1089,56.679519235760296
1090,56.318252214539555
1091,62.412607053438876
1092,57.72786081657694
1093,62.02602774815775
1094,61.61644870611862
1095,54.319073557145515
1096,61.71002181092498
1097,60.18772961060017
1098,60.1802123883815
1099,63.141063996333486
1100,57.59313174464704
1101,54.417123559981135
1102,63.745308636129835
1103,62.98558529505139
1104,57.562962596193174
1105,55.52847370213109
1106,63.85313612582727
1107,60.83164779706626
1108,60.85992157863171
1109,63.520365457962015
1110,57.675928660000416
1111,60.63693315103133
1112,57.24380257607417
1113,61.01373040716561
1114,62.70011636519009
1115,59.243586462015216
1116,55.65999696374697
1117,61.07298906167729
1118,64.32505889811353
1119,57.050016986403904
1120,61.56291968128647
1121,60.58583730624336
1122,62.751523283768954
1123,60.059330662428785
1124,60.99992526506257
1125,64.29011768060796
1126,62.192086721951014
1127,63.15233684806284
1128,59.308907512969796
1129,56.957471991679135
1130,57.6540755550042
1131,56.1742335655926
1132,54.80402726681455
1133,56.981279322941866
1134,56.786576189033106
1135,60.01020517203257
1136,55.1925943246945
1137,60.76591162906114
1138,58.989358040080994
1139,61.48856962454044
1140,63.24298172483266
1141,63.63753939101546
1142,61.1967483686906
1143,58.923950034830284
1144,59.60448563604664
1145,56.162090240554456
1146,55.23838223744174
1147,62.622802524713336
1148,56.36921320958278
1149,55.785175577379235
1150,55.50803127028974
1151,63.33012763195882
1152,61.65474698066669
1153,60.632841694144275
1154,61.86484346398218
1155,56.926557135585426
1156,61.570255409062014
1157,59.32589538193816
1158,62.773450200128536
1159,63.28773527158407
1160,56.91294427908837
1161,59.927791937834776
1162,55.98382040802481
1163,62.014887238701405
1164,56.36919387476331
1165,55.785115091762535
1166,57.43750572419282
1167,55.35140577209906
1168,62.80130881485636
1169,64.67825760319137
1170,58.686300375036815
1171,57.39370414611891
1172,58.19752384764097
1173,63.89119409556536
1174,56.35725580466324
1175,64.3974788782348
1176,63.20847231968992
1177,57.44248644802467
1178,61.797355606750415
1179,57.43926388391217
1180,63.12261765523641
1181,59.672242302615444
1182,60.74249550928331
1183,62.06042638042922
1184,56.60342087953324
1185,64.19644254876842
1186,60.861844545389324
1187,56.784638294176844
1188,61.98915189916437
1189,56.489363166192184
1190,58.876919441648795
1191,60.18434937898252
1192,61.795017595669584
1193,56.386425809874595
1194,56.15641987516234
1195,58.669751475241725
1196,55.26810148927016
1197,64.89336845918517
1198,56.03571882237814
1199,63.044168301586076
1200,63.41174185213292
1201,65.02534419346375
1202,57.8510039604566
1203,62.390577098094475
1204,56.67425117502501
1205,57.83326833354917
1206,64.2612248815279
1207,60.43155717493141
1208,56.99506857211581
1209,62.343922345879264
1210,60.74568272178103
1211,62.62774746008656
1212,61.2192200772521
1213,55.7352529255576
1214,55.950925943535154
1215,64.98375882036929
1216,62.12740742356076
1217,60.56777147752988
1218,59.96003935945849
1219,56.88763778506044
1220,57.67547205426849
1221,58.53655046782129
1222,63.09780048699596
1223,64.39905172303969
1224,56.75422261593892
1225,56.68086514132529
1226,59.13049602924261
1227,65.03773072947453
1228,60.807457693441386
1229,60.98124755373048
1230,62.35765561215781
1231,65.15532362973637
1232,56.90608152016437
1233,61.084183930771665
1234,59.198119820323654
1235,56.98160179943732
1236,62.55941842211602
1237,56.72205634980248
1238,60.22942206064643
1239,57.57908462492023
1240,56.82263686804143
1241,63.872662866888504
1242,58.06362414173685
1243,64.92021047383133
1244,64.36025011814795
1245,59.9440011521897
1246,62.4265112885016
1247,59.9575006679273
1248,56.75684741926487
1249,56.99907123905395
1250,63.79991170049651
1251,61.972167378208724
1252,60.591882924327834
1253,58.777922835098735
1254,56.55710436675603
1255,64.9375252244948
1256,61.62895974603993
1257,63.96035911826474
1258,65.2045029651343
1259,55.96881774671893
1260,58.21631053456358
1261,59.249305236956005
1262,62.38739569079022
1263,56.91272447420337
1264,55.78183009881015
1265,55.848357284536746
1266,60.145462168377804
1267,64.39103406830131
1268,60.74812396541206
1269,56.271092141469694
1270,58.92473361331026
1271,63.07685188865518
1272,55.82471260586719
1273,63.6985023981145
1274,58.68188873408129
1275,56.77355311607655
1276,58.009217224088395
1277,55.890335826917564
1278,58.195231985345046
1279,60.83162419857507
1280,58.614412107622464
1281,63.194945997278346
1282,56.13782401969405
1283,58.54441656933277
1284,58.16999642888793
1285,58.81962294420187
1286,63.849092887531086
1287,64.04138957776571
1288,64.58670674717428
1289,63.018093731309314
1290,63.863193431129766
1291,59.62268711492088
1292,63.19500587241385
1293,56.420660606779045
1294,56.1461263994761
1295,63.80310103326588
1296,58.7291331834487
1297,62.32049582227694
1298,56.13985006032723
1299,64.05263894277306
1300,59.248792211619644
1301,64.93891587253161
1302,62.56448240048809
1303,60.011922544867794
1304,60.59086041871863
1305,62.18905584137113
1306,60.075003434207865
1307,59.84655477913978
1308,56.43778581680577
1309,60.77144359761694
1310,65.68484372964735
1311,66.03663291312522
1312,60.758352962570754
1313,60.945388640325824
1314,61.519919787785724
1315,65.4684893307105
1316,59.06968367614857
1317,64.42138683133676
1318,63.37803179477593
1319,60.212434184898534
1320,59.09775693605206
1321,57.64086584838197
1322,63.59272585424185
1323,63.697431340906036
1324,56.86065075764748
1325,56.73478111850377
1326,64.85298340009736
1327,58.004990314210936
1328,61.54981428651507
1329,63.774897849587475
1330,62.43736507959822
1331,59.51683791142383
1332,59.71519580488692
1333,60.123616009636585
1334,66.3465255840305
1335,64.66269860488154
1336,57.60597619893993
1337,63.37232370187581
1338,59.4881677413542
1339,57.08399875999411
1340,65.19000921640455
1341,56.754538733132215
1342,61.43199488747121
1343,62.53664099098249
1344,58.3893039464451
1345,64.67113018998202
1346,57.66855501969904
1347,60.17136526964595
1348,63.301140932334675
1349,63.884075268825924
1350,60.818758155829855
1351,64.91323509514422
1352,62.01031434957182
1353,59.285760692297416
1354,59.21202133645424
1355,64.02160758898961
1356,62.35136356628958
1357,62.26071086522156
1358,60.22457659908737
1359,61.654474776156164
1360,59.610005584311814
1361,59.55829413642467
